price,bedrooms,sqft_living,sqft_lot,floors,condition,grade,zipcode,lat,long
590000.0,4,2910,10650,1.0,3,8,98033,47.6658,-122.18799999999999
378500.0,4,1700,8640,1.0,3,7,98006,47.5772,-122.15299999999999
328500.0,3,1950,8130,2.0,4,9,98042,47.3875,-122.161
849950.0,3,2990,9773,2.0,4,8,98005,47.6344,-122.17399999999999
525000.0,3,1350,6000,1.0,3,7,98136,47.5275,-122.391
295000.0,4,2160,7725,1.0,4,8,98023,47.3078,-122.37799999999999
699900.0,4,2810,7302,2.0,3,9,98075,47.5985,-121.977
1280000.0,5,3400,9500,2.0,4,8,98027,47.5645,-122.08200000000001
452000.0,4,1580,7350,1.0,4,7,98052,47.6734,-122.154
370000.0,3,1680,5036,1.0,4,7,98055,47.4734,-122.186
232000.0,3,1300,11230,1.0,5,7,98042,47.3811,-122.087
669950.0,5,2820,14062,2.0,4,7,98034,47.7081,-122.215
397500.0,3,1510,6710,1.0,3,7,98034,47.7193,-122.21600000000001
490000.0,2,1230,1391,2.0,3,8,98112,47.6192,-122.301
725000.0,4,2110,4140,2.0,3,9,98116,47.5836,-122.387
299000.0,3,3080,19635,1.0,4,7,98032,47.3841,-122.28399999999999
625000.0,2,1490,5750,1.5,4,7,98116,47.5872,-122.39
437500.0,3,2120,4500,2.0,3,7,98065,47.5322,-121.88
650000.0,4,3180,5438,2.0,3,9,98065,47.5416,-121.86399999999999
475000.0,2,1490,3825,1.0,3,7,98117,47.6799,-122.381
342000.0,3,1930,11947,1.0,4,8,98042,47.3672,-122.15100000000001
1200000.0,4,2770,7800,2.0,3,10,98033,47.684,-122.205
280000.0,3,1670,11610,1.0,4,7,98055,47.4404,-122.191
529000.0,3,1210,3328,1.5,4,7,98107,47.6729,-122.363
442000.0,3,1190,5100,1.0,4,7,98136,47.5346,-122.385
615000.0,2,1540,6872,1.0,4,7,98119,47.6454,-122.37299999999999
1490000.0,4,4030,10800,2.0,3,10,98033,47.6821,-122.196
585000.0,4,2430,7559,1.0,4,8,98052,47.7206,-122.11
480000.0,4,2600,7787,2.0,3,8,98059,47.4877,-122.139
290000.0,4,1330,8184,1.5,3,7,98133,47.7343,-122.34700000000001
615000.0,3,1900,5000,1.0,5,7,98116,47.5789,-122.39299999999999
300000.0,2,1100,7680,1.0,4,7,98133,47.7439,-122.339
308000.0,3,1980,39150,1.5,3,6,98030,47.3818,-122.225
750000.0,3,2400,7745,2.0,3,9,98033,47.6734,-122.17299999999999
288000.0,3,1190,7560,1.0,5,6,98058,47.452,-122.177
190000.0,2,630,6000,1.0,3,6,98178,47.4973,-122.221
515000.0,5,2530,5105,1.0,3,8,98133,47.7546,-122.34100000000001
235000.0,4,1690,11054,1.0,4,5,98055,47.4667,-122.215
275000.0,2,940,5000,1.0,3,6,98126,47.5186,-122.374
727500.0,2,1240,9119,1.0,4,7,98004,47.6221,-122.193
650000.0,4,3040,6587,2.0,3,7,98053,47.683,-122.039
662000.0,3,2500,36947,1.0,3,9,98052,47.6917,-122.084
270500.0,3,1780,7848,1.0,3,7,98038,47.3608,-122.056
200000.0,2,1360,1898,2.0,3,7,98092,47.2852,-122.19
204000.0,3,1040,7405,1.0,4,6,98010,47.3105,-122.021
358000.0,3,1610,6655,2.0,4,7,98058,47.4296,-122.161
452000.0,4,1570,8268,1.0,3,7,98011,47.7373,-122.197
595000.0,2,1510,4000,1.0,4,7,98103,47.6582,-122.345
249000.0,3,1360,6082,1.0,3,7,98042,47.3577,-122.16
346900.0,4,1970,5106,2.0,3,8,98055,47.449,-122.205
280000.0,4,1560,4350,2.0,3,7,98056,47.5025,-122.186
318888.0,4,2320,12000,1.0,4,8,98032,47.3644,-122.28
530000.0,3,2120,40518,1.0,3,8,98075,47.5896,-122.009
910000.0,4,3350,29242,2.0,3,11,98052,47.7197,-122.131
782000.0,4,2380,9614,2.0,4,10,98006,47.5623,-122.116
259950.0,2,1070,649,2.0,3,9,98106,47.5213,-122.35700000000001
215000.0,2,1320,8865,1.0,4,6,98168,47.4949,-122.3
705000.0,3,2180,10221,1.0,4,7,98040,47.5885,-122.24799999999999
1450000.0,3,4380,6320,2.0,5,10,98199,47.6452,-122.411
451000.0,3,1790,9813,2.0,3,7,98155,47.748999999999995,-122.305
261000.0,2,750,8125,1.0,4,6,98055,47.4727,-122.198
396000.0,3,1300,8280,1.0,5,7,98028,47.7403,-122.256
725000.0,4,2990,29170,2.0,3,9,98059,47.5146,-122.117
238000.0,4,1400,7242,1.5,3,7,98188,47.4339,-122.291
750000.0,6,2750,9563,2.0,4,8,98052,47.6368,-122.09700000000001
331500.0,4,2050,10271,2.0,3,7,98042,47.3628,-122.075
460000.0,4,2230,108900,1.0,3,7,98065,47.52,-121.845
880000.0,3,2870,5163,2.0,3,9,98103,47.6935,-122.352
863000.0,4,4120,22370,2.0,3,10,98074,47.6239,-122.023
638700.0,3,2080,9162,1.0,3,7,98005,47.5846,-122.16799999999999
435000.0,3,1840,5680,2.0,3,7,98053,47.6969,-122.02600000000001
260000.0,3,1180,5350,1.5,4,6,98178,47.505,-122.259
405000.0,2,1160,15029,1.0,4,6,98014,47.6929,-121.87
338900.0,4,1830,5612,2.0,3,7,98038,47.3572,-122.015
720000.0,4,3200,7708,2.0,3,10,98075,47.5816,-121.97
442000.0,5,2560,5445,1.5,4,7,98108,47.5502,-122.311
650000.0,5,2550,5040,1.5,5,8,98122,47.6136,-122.29899999999999
300000.0,2,1220,75794,1.0,4,7,98038,47.4219,-122.007
530000.0,4,2320,5493,2.0,3,8,98028,47.7727,-122.229
180000.0,3,1384,8960,1.0,4,6,98023,47.3062,-122.37100000000001
264000.0,3,1820,10608,1.0,4,7,98003,47.3366,-122.306
439000.0,4,2060,10070,2.0,3,7,98034,47.7258,-122.177
268500.0,4,1420,7500,1.0,4,7,98031,47.4025,-122.176
640000.0,3,2160,4000,1.5,3,8,98122,47.6045,-122.307
900000.0,3,3180,12600,2.0,4,11,98074,47.6366,-122.05799999999999
370000.0,3,2110,13300,2.0,4,8,98038,47.3725,-122.06
265000.0,3,1820,32666,1.0,4,7,98022,47.1803,-121.97399999999999
296000.0,4,1780,3600,2.0,3,7,98038,47.3665,-122.01700000000001
360000.0,4,1840,9611,2.0,3,7,98178,47.4964,-122.251
240500.0,3,1460,10584,1.0,3,7,98168,47.492,-122.31700000000001
515000.0,4,3590,8249,2.0,3,9,98023,47.2846,-122.34100000000001
1220000.0,4,3200,15367,2.0,4,9,98040,47.5494,-122.21600000000001
507000.0,2,1670,6460,1.0,3,8,98053,47.7123,-122.027
399950.0,4,2420,31465,1.0,3,9,98092,47.3131,-122.115
185000.0,3,1430,10816,2.0,3,7,98010,47.3122,-121.99600000000001
460000.0,3,1440,7070,1.0,3,7,98052,47.6947,-122.125
435500.0,3,1450,4789,2.0,3,7,98029,47.5665,-122.01799999999999
469000.0,4,3550,13938,1.0,5,8,98188,47.425,-122.28299999999999
531000.0,2,1270,1175,2.0,3,8,98103,47.6634,-122.34
443500.0,2,940,6804,1.0,3,7,98177,47.7047,-122.37299999999999
223000.0,3,1670,6824,1.0,3,7,98042,47.3666,-122.084
590000.0,4,3100,15842,2.0,3,8,98028,47.7466,-122.242
533600.0,3,1930,5080,2.0,4,8,98029,47.5694,-122.001
695000.0,3,2540,4694,2.0,3,9,98074,47.6214,-122.024
242000.0,3,1280,7524,1.5,4,7,98031,47.3961,-122.18799999999999
425000.0,3,1820,8814,1.0,3,7,98125,47.7162,-122.309
525000.0,3,1490,9414,2.0,3,7,98052,47.6844,-122.113
485000.0,3,1880,5502,2.0,3,8,98029,47.5737,-122.01799999999999
260000.0,3,1920,7415,2.0,3,7,98031,47.4022,-122.171
577000.0,3,2060,5750,1.0,3,7,98116,47.5671,-122.391
200000.0,3,1210,10588,1.0,4,7,98002,47.2876,-122.212
605000.0,2,1760,5000,1.0,4,7,98117,47.681999999999995,-122.37200000000001
325000.0,3,990,6750,1.0,4,6,98133,47.7125,-122.331
289500.0,3,960,6400,1.0,4,6,98178,47.496,-122.23899999999999
559950.0,3,1660,1458,3.0,3,9,98144,47.5876,-122.309
1040000.0,3,1900,9375,1.0,4,8,98115,47.6821,-122.273
543500.0,3,1270,2790,1.0,3,7,98199,47.6581,-122.396
480000.0,4,3250,34293,2.0,4,9,98042,47.3496,-122.094
218000.0,3,960,9633,1.0,5,6,98022,47.1951,-122.001
426700.0,3,2080,7700,1.0,5,7,98056,47.5375,-122.178
650000.0,3,2690,11575,1.0,3,8,98028,47.7605,-122.26700000000001
542000.0,2,890,3060,1.0,3,7,98105,47.6663,-122.32600000000001
415000.0,3,1070,8000,1.0,3,7,98052,47.6978,-122.13
214000.0,3,1200,8316,1.0,4,6,98002,47.3221,-122.215
245000.0,3,1360,8910,2.0,5,7,98188,47.4488,-122.275
314500.0,3,2050,13303,1.0,3,8,98003,47.2681,-122.31
1120000.0,3,3000,5750,2.0,5,9,98116,47.5821,-122.39
378000.0,2,1300,3850,1.0,3,7,98136,47.5395,-122.39
305000.0,4,2250,9091,1.0,3,7,98001,47.33600000000001,-122.26899999999999
595000.0,5,3740,6750,1.0,4,8,98028,47.7679,-122.26100000000001
729500.0,3,1660,1091,3.0,3,9,98116,47.5818,-122.402
430000.0,3,2360,6699,2.0,3,7,98065,47.5317,-121.853
240000.0,3,1760,6500,1.0,3,7,98038,47.3647,-122.05
545000.0,3,1680,6200,1.5,3,7,98136,47.5338,-122.384
530000.0,3,1320,2500,1.0,3,7,98105,47.6681,-122.305
157000.0,1,870,26326,1.0,3,6,98198,47.4152,-122.3
425000.0,4,1260,7645,1.5,3,6,98146,47.5044,-122.35
220000.0,3,1000,6020,1.0,3,6,98166,47.4793,-122.346
521000.0,4,2020,36400,1.0,4,8,98077,47.7627,-122.07600000000001
337000.0,3,1470,3976,2.0,3,7,98065,47.526,-121.82600000000001
1000000.0,3,3180,10492,2.0,3,10,98052,47.655,-122.124
495000.0,3,990,6000,1.0,3,6,98105,47.6718,-122.26700000000001
748000.0,4,2770,3330,2.0,3,8,98052,47.6327,-122.109
888000.0,3,1250,8710,1.0,4,7,98004,47.6245,-122.198
496500.0,4,2250,14440,1.0,3,7,98027,47.5221,-122.045
475000.0,3,1640,5097,2.0,3,7,98155,47.7522,-122.27799999999999
312000.0,3,1255,1374,3.0,3,7,98125,47.7145,-122.311
323000.0,3,1290,12231,1.0,3,7,98072,47.7404,-122.11
331000.0,3,1300,9079,1.0,3,7,98059,47.4834,-122.15899999999999
306000.0,3,1220,1086,3.0,3,8,98133,47.7049,-122.353
655000.0,4,2630,4000,3.0,3,8,98117,47.6915,-122.381
290000.0,3,1950,15954,1.0,4,8,98003,47.33600000000001,-122.319
1250000.0,4,3160,5000,2.0,5,9,98105,47.6597,-122.274
460000.0,3,1550,4708,1.0,4,7,98115,47.6759,-122.286
435000.0,4,1700,6380,1.0,4,7,98115,47.6988,-122.319
664000.0,4,2510,11880,1.0,5,8,98006,47.5427,-122.181
385000.0,3,1800,18000,1.0,3,8,98058,47.4406,-122.146
497000.0,3,1870,9315,1.0,3,7,98034,47.705,-122.20200000000001
188000.0,2,1120,17487,1.0,3,6,98178,47.5024,-122.271
478500.0,3,2090,4755,1.0,3,8,98136,47.5304,-122.387
222000.0,3,1440,7187,1.0,4,7,98023,47.291000000000004,-122.368
609900.0,4,3190,7399,2.0,3,10,98038,47.3558,-122.00399999999999
413000.0,4,2380,5809,2.0,4,7,98106,47.5536,-122.359
400000.0,4,1420,4875,1.5,3,7,98115,47.6942,-122.321
802541.0,5,2990,6768,2.0,3,9,98006,47.5462,-122.182
320000.0,3,2680,7757,2.0,3,8,98023,47.2918,-122.346
507000.0,4,2730,7649,2.0,3,7,98065,47.5441,-121.882
387500.0,3,1220,8329,1.0,3,6,98115,47.6982,-122.29799999999999
396000.0,3,1500,12616,1.0,3,7,98072,47.7415,-122.101
373000.0,3,1830,11788,1.0,3,8,98055,47.4862,-122.22399999999999
359900.0,4,2470,7698,2.0,3,8,98058,47.4406,-122.141
410000.0,2,800,4342,1.0,3,6,98115,47.6997,-122.316
690000.0,4,2900,23488,2.0,3,9,98053,47.6726,-122.03
245000.0,3,1410,5760,1.0,3,7,98030,47.3702,-122.185
700000.0,5,2830,25958,1.0,5,8,98075,47.5896,-122.083
225000.0,3,1760,26055,1.0,3,7,98042,47.3664,-122.1
795000.0,2,1380,5000,1.5,3,5,98106,47.5708,-122.359
195000.0,2,820,5100,1.0,3,6,98118,47.5156,-122.262
480000.0,4,2180,10575,1.0,2,6,98005,47.589,-122.177
485000.0,4,1400,3600,1.0,3,7,98119,47.6385,-122.37
130000.0,2,880,9000,1.0,3,5,98188,47.4672,-122.291
325000.0,2,1060,5703,1.0,4,6,98198,47.3444,-122.32700000000001
440000.0,3,1530,7245,1.0,4,7,98034,47.731,-122.191
310000.0,3,1490,7150,1.0,5,6,98059,47.5015,-122.124
530000.0,3,3660,39478,2.0,4,9,98022,47.2413,-121.97200000000001
243000.0,3,1450,12125,1.0,4,7,98001,47.3575,-122.28
639000.0,4,2210,9875,2.0,3,9,98074,47.6285,-122.025
215000.0,4,1130,7400,1.0,4,7,98003,47.3437,-122.316
405000.0,5,1550,10500,1.0,3,7,98011,47.7573,-122.22
250000.0,4,1710,7140,1.0,5,7,98032,47.3745,-122.275
730000.0,6,2660,13579,2.0,3,7,98125,47.7142,-122.286
267000.0,3,1300,9644,1.0,3,7,98010,47.3131,-121.99799999999999
289950.0,3,1670,6186,2.0,3,7,98038,47.3668,-122.031
565000.0,2,960,4080,1.0,5,7,98103,47.6893,-122.34899999999999
636000.0,3,2140,2770,2.0,3,8,98052,47.6664,-122.131
350000.0,5,2520,5500,1.0,3,8,98178,47.4938,-122.255
210000.0,2,1440,5680,1.0,4,8,98198,47.3825,-122.319
245000.0,2,1050,5900,1.0,3,7,98126,47.5326,-122.376
328000.0,3,1470,7650,1.0,3,7,98059,47.4818,-122.161
985000.0,4,4230,37769,2.0,3,11,98077,47.7287,-122.07700000000001
501000.0,3,1970,7972,1.0,5,8,98055,47.4908,-122.225
403000.0,3,2090,8354,2.0,3,8,98019,47.7336,-121.965
550000.0,3,2380,17950,2.0,4,8,98155,47.7591,-122.28
347500.0,4,2156,3562,2.0,3,9,98030,47.3591,-122.20100000000001
365000.0,4,2070,8893,2.0,4,8,98058,47.4388,-122.162
588000.0,3,1910,8167,1.0,4,8,98117,47.7004,-122.368
605000.0,3,1920,7400,1.0,4,8,98006,47.5633,-122.131
1300000.0,3,3400,5979,2.0,4,9,98105,47.6585,-122.273
233000.0,3,1400,9177,1.0,3,7,98001,47.3415,-122.272
360000.0,4,2210,17715,2.0,3,8,98030,47.3818,-122.2
459000.0,2,1170,4887,1.0,3,6,98117,47.695,-122.366
740000.0,3,2100,72745,1.0,4,9,98077,47.7479,-122.06200000000001
305000.0,3,1160,9750,1.0,3,7,98077,47.7422,-122.073
395000.0,3,1500,4000,1.0,3,6,98117,47.6921,-122.38
560000.0,4,2940,6000,2.0,3,8,98011,47.7533,-122.198
650000.0,4,2010,5070,1.0,4,7,98116,47.5793,-122.402
449950.0,3,2170,4912,2.0,3,7,98028,47.7767,-122.23899999999999
517500.0,3,1430,5200,1.0,4,7,98117,47.6988,-122.387
435000.0,4,1510,6460,1.0,3,7,98034,47.7121,-122.214
329999.0,3,1150,6908,1.0,3,6,98155,47.7447,-122.31299999999999
950000.0,3,2150,4200,1.0,5,8,98116,47.5671,-122.405
447000.0,3,1370,6001,1.0,5,7,98108,47.5646,-122.31700000000001
850000.0,3,1370,3850,1.0,5,7,98112,47.6374,-122.279
316500.0,3,1600,14250,1.0,3,7,98023,47.3272,-122.355
942500.0,5,3750,9612,1.0,4,9,98006,47.5511,-122.15700000000001
1310000.0,2,3950,3938,2.0,3,10,98116,47.5912,-122.384
856600.0,4,2400,13430,1.0,4,9,98005,47.5987,-122.178
405600.0,5,2830,4000,2.5,4,8,98118,47.5132,-122.262
565000.0,4,2440,22594,2.0,3,8,98053,47.6333,-121.97
400000.0,3,1190,1149,2.0,3,8,98116,47.5818,-122.387
374950.0,4,2730,4683,2.0,3,7,98038,47.3608,-122.04299999999999
405300.0,3,2390,7939,1.0,5,7,98056,47.4987,-122.166
824000.0,4,2490,9864,1.0,4,8,98004,47.6051,-122.195
260000.0,3,1100,10968,1.0,5,7,98042,47.363,-122.08
760000.0,4,2430,6099,1.0,5,8,98115,47.6777,-122.287
405000.0,3,3170,12750,2.0,3,10,98023,47.3384,-122.336
429900.0,4,2640,8625,2.0,3,8,98058,47.4598,-122.15
341500.0,3,1130,7223,1.0,4,7,98056,47.5089,-122.189
465250.0,5,1940,7642,1.5,3,7,98177,47.7751,-122.38
450000.0,2,1100,3000,1.5,3,7,98117,47.6797,-122.36200000000001
420000.0,3,2000,8030,1.0,4,8,98008,47.6188,-122.11399999999999
269950.0,3,1890,4838,2.0,3,8,98168,47.4802,-122.279
493000.0,4,1910,2874,1.0,3,7,98122,47.6101,-122.295
370000.0,4,2710,5880,2.0,3,9,98092,47.3314,-122.17200000000001
305000.0,3,1250,23680,1.0,5,7,98059,47.475,-122.11
400000.0,3,1590,8219,1.5,5,6,98034,47.7146,-122.21700000000001
320000.0,3,1240,1221,2.0,3,8,98133,47.7073,-122.35600000000001
715000.0,4,2000,4800,2.0,4,7,98103,47.6583,-122.351
650000.0,6,3610,10003,1.5,4,8,98008,47.6261,-122.125
218000.0,5,1930,8040,1.0,4,8,98023,47.3109,-122.376
500000.0,2,1280,5400,1.0,3,7,98117,47.6949,-122.37100000000001
460000.0,4,2090,40419,1.0,4,7,98027,47.4691,-121.993
408200.0,3,1800,5761,2.0,4,7,98106,47.5293,-122.363
522000.0,3,1730,8400,1.0,4,7,98052,47.6792,-122.115
675000.0,4,2810,11120,2.0,3,9,98074,47.6337,-122.044
1360000.0,4,3550,11000,1.0,3,11,98006,47.5506,-122.134
249950.0,4,1330,7980,1.5,3,6,98168,47.492,-122.333
210000.0,2,750,34133,1.0,3,6,98168,47.4781,-122.294
429950.0,4,1760,7216,1.0,3,7,98133,47.7041,-122.355
737500.0,4,3200,36276,2.0,3,9,98053,47.6304,-121.994
710000.0,4,1740,9000,1.0,5,8,98033,47.6815,-122.198
470000.0,3,2100,4700,2.0,3,8,98065,47.5341,-121.867
650000.0,3,1340,2720,1.5,3,7,98103,47.6518,-122.335
1220000.0,4,3190,8684,1.0,5,9,98006,47.5619,-122.162
422120.0,3,1630,4534,2.0,3,8,98034,47.7148,-122.205
625000.0,5,2990,15085,2.0,3,9,98011,47.746,-122.21799999999999
500000.0,3,1690,4964,2.0,3,8,98029,47.5756,-122.01
308000.0,4,1960,12243,2.0,3,8,98042,47.3405,-122.05799999999999
565000.0,3,2390,9966,1.0,5,8,98006,47.5433,-122.185
581000.0,3,2600,4438,2.0,3,7,98053,47.6799,-122.03399999999999
361000.0,3,1950,8698,1.0,3,8,98042,47.39,-122.15299999999999
345000.0,3,1250,7210,1.0,4,7,98008,47.6329,-122.12100000000001
419000.0,2,1180,1253,2.0,3,8,98122,47.6124,-122.309
347000.0,3,1680,4308,2.0,3,7,98056,47.4802,-122.179
379000.0,3,2660,17852,2.5,3,8,98010,47.3077,-122.01100000000001
310000.0,3,1150,3323,2.0,3,7,98029,47.5707,-122.01700000000001
250000.0,2,1130,5500,1.0,4,6,98030,47.3839,-122.225
682000.0,5,2760,5000,2.0,3,9,98059,47.538999999999994,-122.18799999999999
246500.0,3,1430,8919,1.0,3,7,98022,47.2118,-121.98299999999999
325000.0,3,1490,57381,1.5,4,5,98092,47.2597,-122.228
310950.0,4,2030,4997,2.0,3,8,98031,47.393,-122.184
1100000.0,3,3010,5000,2.0,5,9,98199,47.6347,-122.396
226000.0,3,970,5000,1.0,3,6,98118,47.5282,-122.279
465750.0,3,1260,10350,1.0,3,7,98008,47.6357,-122.12299999999999
659000.0,4,2610,24931,2.0,3,8,98075,47.5771,-122.05
350000.0,3,1780,16290,2.0,4,8,98058,47.4622,-122.12700000000001
270000.0,4,1900,8600,1.0,4,8,98023,47.3102,-122.381
662500.0,6,2450,25600,1.0,3,7,98008,47.6061,-122.117
249900.0,3,1380,14000,1.0,4,5,98001,47.294,-122.281
324500.0,3,1920,11340,1.0,4,7,98023,47.3272,-122.36200000000001
419950.0,2,1350,4003,1.0,3,8,98053,47.7176,-122.03299999999999
285000.0,4,2510,7440,1.0,4,8,98032,47.3748,-122.27600000000001
282000.0,4,1660,10725,1.0,3,7,98168,47.5033,-122.3
320000.0,3,1340,5175,1.0,3,7,98133,47.7321,-122.34
428750.0,3,1620,30736,1.5,4,7,98006,47.5719,-122.119
330000.0,3,2300,35287,2.0,3,8,98022,47.2477,-121.93700000000001
456500.0,4,2000,2309,3.0,3,8,98177,47.7027,-122.361
512000.0,3,1610,12555,1.0,3,7,98052,47.6618,-122.13600000000001
254000.0,3,2070,9000,1.0,4,7,98023,47.3085,-122.376
535800.0,4,1900,5790,2.0,3,8,98029,47.5691,-121.99600000000001
287653.0,3,1050,16050,1.0,4,7,98038,47.3841,-122.006
438000.0,3,1520,1304,2.0,3,8,98136,47.5446,-122.385
450000.0,4,2390,23899,1.0,3,7,98028,47.7557,-122.23700000000001
327000.0,5,2400,8050,2.0,3,8,98092,47.2635,-122.209
265000.0,3,1720,6271,2.0,3,7,98038,47.3898,-122.04899999999999
450000.0,4,2980,13260,1.0,4,8,98056,47.5152,-122.197
166600.0,3,1150,8690,1.0,4,7,98042,47.3729,-122.115
245000.0,1,380,15000,1.0,3,5,98168,47.481,-122.323
539900.0,3,1650,10150,1.0,3,8,98033,47.6963,-122.169
280000.0,4,2050,7416,2.0,3,8,98092,47.2658,-122.219
275000.0,3,1420,8549,2.0,4,7,98038,47.3576,-122.039
467000.0,3,3460,6590,2.0,3,7,98056,47.4802,-122.18799999999999
457500.0,3,1500,4445,2.0,3,8,98029,47.5682,-122.005
381156.0,2,1320,3090,1.0,4,7,98118,47.5517,-122.27600000000001
289999.0,5,2180,8240,1.0,4,8,98092,47.3122,-122.191
642450.0,3,1830,4160,1.0,3,7,98144,47.5962,-122.288
469950.0,3,1620,8701,1.0,3,7,98007,47.6071,-122.137
795000.0,3,2920,13650,1.0,5,8,98033,47.6652,-122.18799999999999
785000.0,4,3300,10514,2.0,3,10,98074,47.6323,-122.036
860000.0,3,3060,12095,2.0,3,10,98006,47.5611,-122.10600000000001
147500.0,3,1530,8498,1.0,3,7,98031,47.403999999999996,-122.20299999999999
390000.0,3,1910,11576,1.0,3,7,98011,47.7356,-122.198
229000.0,3,1020,8100,1.0,3,7,98198,47.3586,-122.314
185000.0,3,1150,8100,1.0,3,6,98168,47.494,-122.307
200000.0,4,1920,4822,1.0,2,6,98136,47.5507,-122.381
225000.0,4,1800,9350,1.0,3,8,98092,47.2959,-122.191
720000.0,3,2040,4000,2.0,5,7,98105,47.6675,-122.289
930000.0,4,2200,4000,2.0,5,8,98119,47.6402,-122.37
700000.0,5,2400,3118,2.0,4,7,98122,47.6094,-122.291
466000.0,2,1140,1058,3.0,3,7,98103,47.6608,-122.333
374000.0,3,1330,10640,1.0,3,7,98011,47.7364,-122.193
480000.0,3,1940,10035,2.0,4,8,98072,47.7438,-122.17200000000001
740000.0,3,3000,25341,2.0,3,9,98053,47.6724,-122.01299999999999
395000.0,4,2910,5000,2.0,3,8,98042,47.3782,-122.12700000000001
340000.0,2,1090,6771,1.0,3,6,98106,47.5185,-122.352
209000.0,3,1230,1340,2.0,3,7,98106,47.526,-122.361
980000.0,5,3160,11470,1.0,4,9,98040,47.5368,-122.21600000000001
660000.0,3,2680,28243,2.0,3,9,98077,47.7637,-122.05
730000.0,4,2190,9009,2.0,4,8,98033,47.6916,-122.18799999999999
291500.0,3,1260,9600,1.0,4,7,98042,47.3592,-122.07600000000001
905000.0,4,2970,14486,2.0,3,9,98040,47.5627,-122.215
800000.0,4,2570,50308,1.5,3,10,98077,47.7418,-122.039
839900.0,4,3810,13592,1.0,3,9,98056,47.5134,-122.2
200000.0,1,1010,1157,2.0,3,8,98126,47.5492,-122.37200000000001
300000.0,3,1480,6698,1.0,4,7,98058,47.4614,-122.16799999999999
530000.0,3,1250,6041,1.5,5,7,98115,47.69,-122.304
314950.0,3,1654,8479,2.0,3,7,98038,47.3627,-122.037
255000.0,3,1410,9315,1.0,5,7,98031,47.3969,-122.198
550000.0,5,2160,5720,1.0,5,7,98144,47.5728,-122.304
435000.0,3,1400,4800,1.0,4,6,98136,47.5499,-122.391
234000.0,3,1420,8738,1.0,4,7,98002,47.3113,-122.20700000000001
615000.0,4,2500,10062,1.0,3,8,98052,47.638999999999996,-122.1
205000.0,3,1410,8384,1.0,3,7,98001,47.3315,-122.26299999999999
384000.0,4,2100,7135,1.0,4,7,98106,47.5353,-122.34899999999999
324000.0,3,1750,7208,2.0,3,8,98055,47.4315,-122.19200000000001
645000.0,3,2070,5500,1.0,4,7,98115,47.6733,-122.301
570000.0,3,1570,1777,2.0,3,8,98107,47.6655,-122.369
324000.0,3,1920,5322,2.0,3,8,98031,47.4095,-122.195
270000.0,2,1000,10320,1.0,3,6,98106,47.527,-122.35600000000001
290000.0,5,2120,7700,1.5,5,7,98058,47.4599,-122.17200000000001
250000.0,3,1440,9220,1.0,3,7,98198,47.3702,-122.31700000000001
342000.0,3,1660,16275,2.0,3,7,98014,47.6903,-121.915
255000.0,3,1340,8450,1.0,4,7,98188,47.4405,-122.28
800000.0,3,2380,11824,1.0,4,9,98040,47.5371,-122.21799999999999
451000.0,3,1560,4049,1.5,3,7,98126,47.5666,-122.375
990000.0,4,2780,10480,1.0,3,7,98033,47.6597,-122.204
288400.0,4,1860,6687,1.0,4,7,98031,47.4046,-122.186
420000.0,3,2390,4600,2.0,3,8,98118,47.5383,-122.26799999999999
359000.0,2,1370,1140,2.0,3,8,98133,47.7052,-122.34299999999999
300000.0,3,1320,2614,2.0,3,7,98118,47.5355,-122.28299999999999
545000.0,5,2520,7863,1.0,3,7,98034,47.7096,-122.199
288349.0,3,1250,18616,1.0,4,6,98010,47.3414,-122.04700000000001
299900.0,3,1560,35026,1.0,3,7,98092,47.3023,-122.069
891000.0,4,2330,5000,1.5,5,7,98117,47.6804,-122.35799999999999
1200000.0,3,3660,22410,1.0,4,9,98117,47.6972,-122.4
378000.0,4,2790,4650,2.0,3,8,98038,47.3556,-122.02600000000001
299995.0,2,1060,7200,1.0,4,6,98155,47.7463,-122.315
253000.0,3,2020,6564,1.0,3,7,98042,47.3545,-122.15799999999999
565000.0,4,2020,4300,1.5,3,6,98107,47.6653,-122.37200000000001
315000.0,2,970,5665,1.0,4,6,98118,47.5513,-122.273
971000.0,5,4390,10140,2.0,3,9,98125,47.7174,-122.28200000000001
915000.0,5,2750,5589,1.5,5,9,98112,47.6364,-122.3
260000.0,4,1810,7480,1.0,3,7,98023,47.3275,-122.361
1320000.0,3,2230,12968,2.0,3,9,98004,47.6271,-122.197
1030000.0,3,3680,13384,2.0,3,10,98006,47.5484,-122.119
435000.0,5,1410,6750,1.5,3,6,98118,47.5453,-122.27799999999999
601000.0,3,1330,6743,1.0,3,8,98125,47.7012,-122.286
460500.0,3,1490,10650,1.0,3,7,98033,47.663000000000004,-122.178
720000.0,3,2020,1159,3.0,3,8,98103,47.6617,-122.35600000000001
851000.0,4,3130,13202,2.0,3,10,98075,47.5878,-121.976
550000.0,4,2670,5000,2.0,3,7,98126,47.5784,-122.37700000000001
700000.0,4,1980,4560,1.5,3,7,98103,47.6606,-122.331
345500.0,3,1350,8581,1.0,5,6,98177,47.7612,-122.36200000000001
378000.0,4,2140,7920,1.0,3,7,98118,47.5491,-122.272
650000.0,4,2208,5000,3.0,5,8,98116,47.5711,-122.383
385000.0,3,1010,7380,1.0,3,7,98074,47.6273,-122.06200000000001
